cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__,cv_final,jd_final
cv_6197e58094578ecebea5bf1ba073685b.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.8054532,"Prioritizes tasks, meets deadlines, and efficiently balances multiple responsibilities to ensure the timely completion of objectives","An ability to prepare and interpret flowcharts, schedules and step-by-step action plans",0.6278471,1,32456,prioritizes task meet deadline efficiently balance multiple responsibility ensure timely completion objective,ability prepare interpret flowchart schedule step step action plan
cv_febc24cf7c6996b812b62a83ec513829.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8525729,"Having experience on using project management and bug tracking tools such as Microsoft Teams, Google Sheets",Ability to analyze logs and system behaviors to assist in debugging issues.,0.63418937,1,27290,experience using project management bug tracking tool microsoft team google sheet,ability analyze log system behavior assist debugging issue
cv_ac51c92e500f2ba517e80a1c750ca750.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.83748907,Experience with backend development using Express.js and RESTful API design.Knowledge of database systems like MongoDB and SQL,"Experienced in databases MS SQL Server, MySQL.",0.67637104,1,14872,experience backend development using express javascript restful api design knowledge database system like mongodb sql,experienced database m sql server mysql
cv_c11660134d35f7d96e4dadc8be6b9f27.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8130004,"Testing: Manual Testing, Test Case Design, Test Plan Development","Familiarity with common testing methodologies, frameworks, and tools (e.g., Appium, Selenium, JIRA, TestRail, Postman, JMeter, etc.).",0.624761,1,27782,testing manual testing test case design test plan development,familiarity common testing methodology framework tool appium selenium jira testrail postman jmeter etc
cv_cf80e7c47bb742bdcd59de13788b7753.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.8403686,"Understanding of data structures such as: SQL Server, MySQL, Sqlite",Good knowledge of SQL,0.72795373,1,47247,understanding data structure sql server mysql sqlite,good knowledge sql
cv_633a6147b20c686d5e60ea2e6750d0a8.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7678796,"Programming Languages: Java, C JavaScript","Frontend: ReactJS, TypeScript",0.60079265,0,10734,programming language java javascript,frontend react typescript
cv_46ffa8bfffd34ab48c472554ffa62a4f.txt,f1cc23ac-6190-42d2-8973-fbb5ea7e7482,0.7628304,"Strong communicator with expertise in collaborating across departments, effectively bridging the gap between technical and non-technical teams",4+ years of experience,0.5638646,0,45564,strong communicator expertise collaborating across department effectively bridging gap technical non technical team,year experience
cv_1f02a7d66a09d714b604c85bb4a642e8.txt,6f4db6c4-6955-48b9-b2e3-6c434637647e,0.82248056,"Have knowledge and understanding of data warehousing, data modeling in all phases (conceptual, logical, and physical)",Interested in data business analysis to build metrics and reports.,0.5998831,1,37845,knowledge understanding data warehousing data modeling phase conceptual logical physical,interested data business analysis build metric report
cv_803e4c7c97643beb574be274aec25b85.txt,6f4db6c4-6955-48b9-b2e3-6c434637647e,0.7923653,"Experience with basic algorithms: Regression, Random Forest, K-means. Statistics knowledge",Interested in data business analysis to build metrics and reports.,0.61055684,1,49021,experience basic algorithm regression random forest mean statistic knowledge,interested data business analysis build metric report
cv_43d5adc96df096258c367177628fd700.txt,a8789cbc-67e9-4b8c-8ce4-c4720353d026,0.8146584,Being able to work effectively both independently and in a team,Strong C# coding skills with OOP.,0.5848399,0,41622,able work effectively independently team,strong csharp coding skill oop
cv_0b8f6f0adc627721a6fac517643625af.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.78174484,"In love with games like Darksouls, Hades, Megaman which have great design in gameplay, color and story line",Be able to balance game systems.,0.59316725,0,31551,love game like darksouls hades megaman great design gameplay color story line,able balance game system
cv_1d1dde15bf7533b3b4fdd10343953a37.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8156643,Skilled in writing unit tests using Jest,Familiarity with automated testing and continuous integration.,0.5706516,1,20594,skilled writing unit test using jest,familiarity automated testing continuous integration
cv_8fd29a23b99bd7688d94e75fb32a2a4b.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.82439065,PRESENTATION SKILLS Ability to present reports clearly and comprehensively,Strong analytical and problem-solving skills;,0.60875976,0,45804,presentation skill ability present report clearly comprehensively,strong analytical problem solving skill
cv_5dd86e205aa5a106e176d896c81b3f39.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.76583076,"Basic knowledge of Business analysis, analyzing user requirements Knowledge of Requirement analysis: CRUD, IO FLOW",Basic knowledge of SQL and database management;,0.6113216,0,33551,basic knowledge business analysis analyzing user requirement knowledge requirement analysis crud io flow,basic knowledge sql database management
cv_093d934e0ebd1a46a81b8aee74251516.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.82360554,Knowledge and using Linux for project release,Familiarity with container orchestration such as Kubernetes,0.6099174,0,42724,knowledge using linux project release,familiarity container orchestration kubernetes
cv_e318905a62f0c5a0a9cb4dd44aea23b6.txt,7584b0ec-8642-4e75-9afc-825ab6d4df22,0.8274096,"Skilled in building event-driven systems using tools like Apache Kafka, enabling decoupled communication and real-time data processing in distributed environments",and event-driven architecture.,0.6519529,1,19516,skilled building event driven system using tool like apache kafka enabling decoupled communication real time data processing distributed environment,event driven architecture
cv_57237c3d1b22c84d0ea44c107d484f7f.txt,8fad6a49-8b8d-4cc9-9416-d6652622c67c,0.8125772,Database: Proficient in SQL capable of writing queries and designing relational databases,"can-do attitude, listening, and communicating with team members.",0.5721245,0,35040,database proficient sql capable writing query designing relational database,attitude listening communicating team member
cv_cf734d36680f6b543e9898e3751958a2.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.80899155,Effective speaking skills with clarity and confidence,A strong sense of responsibility and resilience under pressure.,0.6085888,0,27636,effective speaking skill clarity confidence,strong sense responsibility resilience pressure
cv_a5fcb9e2c24b0a6826c91c62c373c445.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7754958,"Taiga: managing tasks, backlogs, and sprints in Agile development",Backend: C#/.NET for building APIs.,0.5710661,0,37760,taiga managing task backlog sprint agile development,backend csharp dotnet building apis
cv_db2d69c84fc86dd0610fb420ed2a9f66.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7867359,English: Proficient in communicating and reading documents,Eagerness to adapt and apply new knowledge in real-world projects.,0.6151359,0,35544,english proficient communicating reading document,eagerness adapt apply new knowledge real world project
cv_0c586d75e538da1b91fa471e4c34807f.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.80012095,Effective team player with solid independence and technical communication,Experience in building reusable components and conducting A/B testing.,0.55382955,0,34848,effective team player solid independence technical communication,experience building reusable component conducting testing
cv_6e82613ff30d565905649e8f0be32de8.txt,0a5e35f5-d8ab-4aef-b39c-d00134eef989,0.7954756,Java Core: Proficient in Java Core for backend development,Proficiency in Japanese will be a significant advantage.,0.56317735,0,38360,java core proficient java core backend development,proficiency japanese significant advantage
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"Experienced in working within a team environment, understanding how to interact and collaborate with team members to achieve common goals. Have the ability to listen to the input of team members and demonstrate respect and willingness to assist","Familiarity with front-end technologies like React.js, Angular, or Vue.js is a plus.",0.5758743,1,21218,experienced working within team environment understanding interact collaborate team member achieve common goal ability listen input team member demonstrate respect willingness assist,familiarity front end technology like react javascript angular vue javascript plus
cv_e5389fbc490f1b36c464bc4f39a43df0.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.85960484,"Experienced in building backend services, database operations and scripting",Experience or Knowledge of Android App Development will be an advantage,0.6132295,0,37875,experienced building backend service database operation scripting,experience knowledge android app development advantage
cv_728cafa56447b40084ace09944c8eaa0.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8109276,Strong communication skills in both technical and non-technical contexts,"Ability to identify and frame issues that can be addressed with AI solutions, Skilled in presenting and explaining complex AI concepts to non-experts",0.62892616,1,8718,strong communication skill technical non technical context,ability identify frame issue addressed artificial intelligence solution skilled presenting explaining complex artificial intelligence concept non expert
cv_ac46da38b275a537d0477241fbbbfab6.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.7578535,Strong organizational and planning abilities,Have Java programming experience,0.57009447,0,35027,strong organizational planning ability,java programming experience
cv_08f1fb9d1eb37afe021c767eba42b9ab.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.845299,Good listening skills and ability to understand customers business goals,Strong skills and knowledge in software project management.,0.64329326,0,22285,good listening skill ability understand customer business goal,strong skill knowledge software project management
cv_43d5adc96df096258c367177628fd700.txt,a8789cbc-67e9-4b8c-8ce4-c4720353d026,0.8146584,Being able to work effectively both independently and in a team,"Good English communication (write, read, speak and listen) is a plus",0.63861686,0,41625,able work effectively independently team,good english communication write read speak listen plus
cv_a5501cb333a12139ca4872ad9038ecc0.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.7867882,Understand and work with RESTful API,"Familiarity with one or more JavaScript frameworks (e.g. Angular,Vue2/3, React,...) is an advantage",0.57323086,0,33281,understand work restful api,familiarity one javascript framework angular vue2 react advantage
cv_8fc35c6d8c81d3c1bf8f96c13504b583.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.8571632,"Able to think and program Python, SQL, Big Query, Java, Php","Proficient in English (listening, speaking, reading, and writing).",0.6160721,0,29022,able think program python sql big query java php,proficient english listening speaking reading writing
cv_1149393d453e412f7bd45d219cdc3ead.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.7956963,Teamwork and collaboration,Ability to work independently and as part of a team.,0.7220154,1,2553,teamwork collaboration,ability work independently part team
cv_c0435a65ea773983b859abd1526a631b.txt,d5f3ff70-3dfa-4502-9ebe-b24653d6a8c2,0.7966267,"Have pedagogy certificate and training experience, able to prepare learning materials and consumables (lesson plan, learning score rubric matrix, presentations, periodic and final exams), presentation skill, content writing skills (such as essays, proposals, books, learning materials), ability to optimize training materials and training for other people",At least 1 years of relevant experience as a Data Analyst/ Business Intelligence (or other analytical roles),0.5543944,0,38944,pedagogy certificate training experience able prepare learning material consumables lesson plan learning score rubric matrix presentation periodic final exam presentation skill content writing skill essay proposal book learning material ability optimize training material training people,least year relevant experience data analyst business intelligence analytical role
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,"Experienced with Clean Architecture, MVVM, and TDD (Test Driven Development)","Experience with version control systems (e.g., Git).",0.6143153,0,3331,experienced clean architecture mvvm tdd test driven development,experience version control system git
cv_4fabb3290e15f7a2294cee9ed275e333.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.78041697,English(TOEIC 700) - Have basic communication skills,Excellent problem-solving and communication skills.,0.61426604,1,23249,english toeic 700 basic communication skill,excellent problem solving communication skill
cv_518f99237e1f8584f0f133ad3d36ec6a.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.83986735,"Strong understanding of modern JavaScript features, including closures, ES6 syntax, async/await, and promises","Experience with front end unit test frameworks such as jest, mocha.",0.5663055,0,43150,strong understanding modern javascript feature including closure es6 syntax async await promise,experience front end unit test framework jest mocha
cv_1149393d453e412f7bd45d219cdc3ead.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.7956963,"Experienced in integrating APIs with Vue.js, React.js, and Remix frontends using RESTful services, JSON, and modern authentication methods (JWT, OAuth2)","Experience working in Linux environments, specifically Ubuntu or CentOS servers.",0.5966994,0,2506,experienced integrating apis vue javascript react javascript remix frontends using restful service json modern authentication method jwt oauth2,experience working linux environment specifically ubuntu centos server
cv_2b4497e8cc3224c845665b3ee2deae1f.txt,f7917bee-332a-49b7-a418-e07bc4325d99,0.7988185,Capable of working in a team and independently,Proficient in using OOP in programming.,0.65584874,0,23442,capable working team independently,proficient using oop programming
cv_db2d69c84fc86dd0610fb420ed2a9f66.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7867359,Quickly learn new technologies and adapt to challenges,Ability to collaborate effectively in a team-oriented environment.,0.6273349,1,35535,quickly learn new technology adapt challenge,ability collaborate effectively team oriented environment
cv_0e1d2ad82d37e5389e10cd821144e3df.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.7826397,"Programing Language: Java, Javascript, .Net Core","SQL Server, MySQL, Oracle...",0.5621276,0,9555,programing language java javascript dotnet core,sql server mysql oracle
cv_ce657e9ff4fc38c0f479cfd5bb52bbed.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.767223,Proficient in writing queries in MySQL and SQL Server,Good English communication skills with experience working in a matrix organization,0.5550517,0,23926,proficient writing query mysql sql server,good english communication skill experience working matrix organization
cv_a3730c8fb0103d808b887a2888a4bc09.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.7944132,"Programming languages : Java , JavaScript",Have at least 3 years of experience in JAVA (Highly preferred),0.5977992,1,34902,programming language java javascript,least year experience java highly preferred
cv_e28b967276237e1b85eb069344db6588.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7970686,"Data Skills: Data preprocessing, visualization, feature engineering",Analytical thinking and problem-solving abilities.,0.57174766,0,32558,data skill data preprocessing visualization feature engineering,analytical thinking problem solving ability
cv_1b7445d5bd2800e4a76b3ac3bbbc1475.txt,7584b0ec-8642-4e75-9afc-825ab6d4df22,0.7946994,"Understanding of OOP, multi-threading",Good understanding of SQL/NoSQL databases.,0.62082684,0,20339,understanding oop multi threading,good understanding sql nosql database
cv_888a6305f2d8ba44865e20dba2093dfc.txt,2846e1c9-ffea-4e18-badf-748e3c106940,0.7755469,Experienced in administrative management,Experience with SQL and data modeling.,0.7103194,0,9505,experienced administrative management,experience sql data modeling
cv_5895ffd685b9d5695f082d044722f28b.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.8368267,"Basic knowledge of backend technologies such as Node.js, Express for building or understanding API endpoints. and handling error responses effectively",Strong experience with building responsive and cross-platform websites + Strong UI/UX experience.,0.59718597,0,19838,basic knowledge backend technology node javascript express building understanding api endpoint handling error response effectively,strong experience building responsive cross platform website strong ui ux experience
cv_9aed979683447781cac70e985fc33435.txt,95331dc6-82a1-4ed6-9644-0ee9903fe8cf,0.7593255,"Basic knowledge of JSP and Servlets, including creating dynamic web pages and handling HTTP requests and responses. Familiar with building simple web applications using JSP for the presentation layer and Servlets for backend processing",Participation in at least 4-5 projects as a backend developer or at least 2 large projects (involving 5+ team members).,0.57292193,1,48026,basic knowledge jsp servlets including creating dynamic web page handling http request response familiar building simple web application using jsp presentation layer servlets backend processing,participation least project backend developer least large project involving team member
cv_4e3ad49f1bad8704ba21b877576b0de3.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.8129609,High self-learning ability and quick,Good understanding of Object-Oriented Programming,0.60122716,1,34983,high self learning ability quick,good understanding object oriented programming
cv_c9613400492e3bc9e5c2d65a7614a865.txt,d5f3ff70-3dfa-4502-9ebe-b24653d6a8c2,0.7829232,"Knowledge of Mathematics and Statistics: Deep understanding of linear algebra, calculus, probability, and statistics to build and optimize AI models. - Natural Language Processing (NLP): Experience in processing complex language in Vietnamese","Bachelor s degree in Economics, Mathematics, Statistics, or Business Management (or equivalent experience)",0.5789851,1,24972,knowledge mathematics statistic deep understanding linear algebra calculus probability statistic build optimize artificial intelligence model natural language processing natural language processing experience processing complex language vietnamese,bachelor degree economics mathematics statistic business management equivalent experience
cv_0e912d08e3fa0075cc2c8e83477a83f6.txt,81221cb7-a0f5-4b53-8bc1-1fa47927dfd2,0.8383567,"Experienced in using Entity Framework (Code First, migrations) for database operations and writing optimized SQL queries, stored procedures in SQL Server","Strong knowledge of RESTful APIs, Microservices, and software architecture principles.",0.6044193,0,50468,experienced using entity framework code first migration database operation writing optimized sql query stored procedure sql server,strong knowledge restful apis microservices software architecture principle
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,"Capable of customizing modules and developing flexible, reusable components",Proficiency in building mobile applications for both iOS and Android platforms.,0.590965,0,3273,capable customizing module developing flexible reusable component,proficiency building mobile application io android platform
cv_0c586d75e538da1b91fa471e4c34807f.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.80012095,"Worked with RESTful APIs using URLSession, Alamofire, Codable, and JSONDecoder, with a reusable structure and common error handling also familiar with Moya for API abstraction","Strong experience with Swift UI, Clean Architecture, MVVM, and Combine.",0.6125077,1,34802,worked restful apis using urlsession alamofire codable jsondecoder reusable structure common error handling also familiar moya api abstraction,strong experience swift ui clean architecture mvvm combine
cv_9d7d8cec233ed202741dd076dee5061b.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.82637405,Project understanding: Have a solid understanding about software development process,"Good design documentation is required. Experience in creating clear, concise documentations",0.6973454,1,2800,project understanding solid understanding software development process,good design documentation required experience creating clear concise documentation
cv_5895ffd685b9d5695f082d044722f28b.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.8368267,Communication: Able to explain technical concepts clearly to both technical and non-technical stakeholders,"Strong knowledge of CSS and CSS preprocessors such as SASS, LESS.",0.5819582,0,19883,communication able explain technical concept clearly technical non technical stakeholder,strong knowledge cs cs preprocessors sas less
cv_1d9cfe35032fe1d3c998f68e87852b49.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.75731856,"Monitoring: Real-time logging, alerting systems",Familiarity with state management libraries such as Redux or Context API.,0.5722643,0,23267,monitoring real time logging alerting system,familiarity state management library redux context api
cv_08d05a385a4c69b3603f788fa24b522c.txt,87b8b2a8-2ea4-42b9-b808-304616d28050,0.7859012,"Skilled in presentation, teamwork, and active listening, with a strong focus on meeting objectives and delivering results effectively",Knowledge of data warehousing concepts and ETL processes.,0.5568409,0,25974,skilled presentation teamwork active listening strong focus meeting objective delivering result effectively,knowledge data warehousing concept etl process
cv_c4a814cb4d58ad2189be9d6f3ae70eff.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.81265974,"Able to slice HTML, CSS, and use JavaScript, including DOM and jQuery","Familiarity with front-end frameworks, particularly ReactJS.",0.599087,1,41166,able slice html cs use javascript including dom jquery,familiarity front end framework particularly react
cv_1d9cfe35032fe1d3c998f68e87852b49.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.75731856,"API Development: RESTful APIs, API integration và system integration","Proficiency in using version control systems such as Git (GitHub, Bitbucket) and collaborative development workflows (PRs, code reviews).",0.5532551,0,23274,api development restful apis api integration và system integration,proficiency using version control system git github bitbucket collaborative development workflow pr code review
cv_48e272bece263fd233113428320aad15.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.81820285,Critical thinking & problem solving,Git for collaborative coding,0.559941,0,46464,critical thinking problem solving,git collaborative coding
cv_caa46ff44adcd7daf8b25fc16c3ee380.txt,c80864e9-f980-4148-afc0-06dbc86eaa7e,0.78856397,"Having knowledge of MVP, MVVM, Clean Architecture, SOLID","Có kinh nghiệm với Android patterns as MVP, MVVM, Clean architecture, Android Architecture",0.7616747,1,31736,knowledge mvp mvvm clean architecture solid,có kinh nghiệm với android pattern mvp mvvm clean architecture android architecture
cv_03edd6037831fca3ed93de21123ee8bd.txt,613c4a04-6129-4f69-bd3c-79745921087e,0.84144855,Experience working with Big Data systems as well as ETL tools,for sentiment analysis and entity extraction.,0.5731766,0,24194,experience working big data system well etl tool,sentiment analysis entity extraction
cv_a5fcb9e2c24b0a6826c91c62c373c445.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7754958,"C .NET Core, object-oriented programming, SOLID principles, design patterns, LINQ, async/await, generic programming, extension methods",Backend: C#/.NET for building APIs.,0.5919472,1,37731,dotnet core object oriented programming solid principle design pattern linq async await generic programming extension method,backend csharp dotnet building apis
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"Strong communication skills to effectively interact with colleagues, clients, and project team members. Understand requirements and opinions of others and have the ability to convey information clearly and efficiently",Excellent problem-solving skills and a proactive attitude.,0.6541265,0,21213,strong communication skill effectively interact colleague client project team member understand requirement opinion others ability convey information clearly efficiently,excellent problem solving skill proactive attitude
cv_48aef9d70cb8c82a9116b311ad327a4a.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.8041894,Gameplay and level design for mobile/casual games,Experience of game reward systems.,0.62479794,1,24596,gameplay level design mobile casual game,experience game reward system
cv_441edae6d4e7d3c689009272b9fb2423.txt,87b8b2a8-2ea4-42b9-b808-304616d28050,0.7955517,"Soft Skills: Logical + Critical Thinking, Problem Solving, Team work, Time Management",Strong analytical and problem-solving skills.,0.6668729,1,37612,soft skill logical critical thinking problem solving team work time management,strong analytical problem solving skill
cv_1039cc4d8a1bd6a45ac30376961364ac.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.8067238,"Have knowledge at HTTP Protocol and communication between APIs, and JWT for security","Proficiency in Node.js and hands-on experience with at least one framework (NestJS, AdonisJS, ExpressJS, etc.).",0.57172954,1,13625,knowledge http protocol communication apis jwt security,proficiency node javascript hand experience least one framework nestjs adonisjs expressjs etc
cv_4724177e395098b3792d585a5cb8d4ec.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.81328636,"Familiar with REST APIs, Node.js, and working with MySQL/MongoDB. Used in fullstack projects and for supporting frontend development when needed",Experience with Scrum/Agile development methodologies.,0.6121291,0,21466,familiar rest apis node javascript working mysql mongodb used fullstack project supporting frontend development needed,experience scrum agile development methodology
cv_b38f9fa98aa200ee321e3357ccec5e42.txt,806a6a9e-4666-4f79-9016-ee2cf622d0ab,0.8007607,"Spring Boot, Spring MVC, JPA, Spring Data JPA, Spring Security, JWT","Knowledge of modern authorization mechanisms: JWT, OAuth",0.5701071,1,10826,spring boot spring mvc jpa spring data jpa spring security jwt,knowledge modern authorization mechanism jwt oauth
cv_0909595e2ba45a5f88e953d31dbf1b3f.txt,707d9503-11f7-4389-9f41-1b3e4705c308,0.80437434,"Libraries & Frameworks: React, Node.js, Express.js","NodeJS, RESTful API, NestJS, Java, ReactJS, and Python.",0.6864894,1,9418,library framework react node javascript express javascript,node restful api nestjs java react python
cv_257ef300577e9509722b22c7880302d9.txt,5cc40737-66f6-4a3b-b212-baf0b23d8ee3,0.78375643,"Firmware Development: FreeRTOS, Embedded Linux (basic)",Experienced with firmware development and implementing hardware drivers and low-level code for device registers for microcontroller platforms.,0.59454024,1,40801,firmware development freertos embedded linux basic,experienced firmware development implementing hardware driver low level code device register microcontroller platform
cv_8fd29a23b99bd7688d94e75fb32a2a4b.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.82439065,Ability to analyze and solve problems,Ability to work independently and collaboratively within a team;,0.68465084,0,45822,ability analyze solve problem,ability work independently collaboratively within team
cv_b132831ab46d43d2c4c99a20cc034402.txt,95331dc6-82a1-4ed6-9644-0ee9903fe8cf,0.8221575,"Familiar with AI and Large Language Models (LLMs) such as ChatGPT. Experienced in using Python to develop AI assistants. Proficient with Git, Docker, and APIs for web development","Strong understanding of Java core backend, Multithreading (handling at least 1000-2000 concurrent transactions), Multi-processing, Hash table mechanisms, and file handling.",0.56227607,0,8447,familiar artificial intelligence large language model llm chatgpt experienced using python develop artificial intelligence assistant proficient git docker apis web development,strong understanding java core backend multithreading handling least 1000 2000 concurrent transaction multi processing hash table mechanism file handling
cv_050d28e9f6ea2b6489a647a30d5d2f04.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.7574528,Researching information and teamwork skills,"Proficiency in Microsoft Office Suite (Excel, Word, PowerPoint);",0.5563116,0,43894,researching information teamwork skill,proficiency microsoft office suite excel word powerpoint
cv_728cafa56447b40084ace09944c8eaa0.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8109276,Analytical thinking with a problem-solving approach,"Good communication, presentation and management skills",0.55250484,1,8726,analytical thinking problem solving approach,good communication presentation management skill
cv_38c7f9f829a0c6eb08a51bc1548ecd99.txt,2993f26f-ace9-4851-9313-2c9c4b578029,0.7546858,"Proactive, flexible and responsible","Ready for the job training/coaching from colleagues, leader.",0.59275544,1,277,proactive flexible responsible,ready job training coaching colleague leader
cv_c8ca0fb9f2d5846991b92471ccd495b1.txt,4d3063e2-423b-4ad1-b247-dbbd79eb195f,0.7862766,Jenkins: Hands-on experience with CI/CD pipelines for automating deployments and testing,Version Control: experience with version control systems like Git.,0.56921035,0,49778,jenkins hand experience ci cd pipeline automating deployment testing,version control experience version control system like git
cv_febc24cf7c6996b812b62a83ec513829.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8525729,Eager to learn new technologies and continuously improve skills,Proven experience in both manual and automated testing.,0.5945509,0,27387,eager learn new technology continuously improve skill,proven experience manual automated testing
cv_c64d7a255394aabf68e8c87af9a0b1d0.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.8169359,"Java (Java Core, Spring Boot), C/C C# (.NET, WPF), SQL",Have Java programming experience,0.5575905,1,13003,java java core spring boot csharp dotnet wpf sql,java programming experience
cv_6a4b01c51d5563d0128edea9d5a91598.txt,3063b891-9a26-47c7-b7e4-dd50a72f9afc,0.76212955,"Exceptional writing, editing, and proofreading skills in both Vietnamese and English. Strong ability to create clear, concise, and compelling content",Detail-oriented with analytical and problem-solving skills.,0.5666412,0,480,exceptional writing editing proofreading skill vietnamese english strong ability create clear concise compelling content,detail oriented analytical problem solving skill
cv_d6a735b1362ea640d8ff4db90a1cf2d8.txt,a1bc6761-c541-4c4b-bd5b-1fab737d8506,0.7732022,Experience using Git for version control in team projects,2+ years of experience.,0.55219615,0,43066,experience using git version control team project,year experience
cv_c11660134d35f7d96e4dadc8be6b9f27.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8130004,"Soft Skills: Teamwork, Clear Communication, Problem Presentation",Excellent communication and teamwork abilities.,0.67357624,1,27794,soft skill teamwork clear communication problem presentation,excellent communication teamwork ability
cv_4f7edca4671c86579fbf3d9da3a5e9a7.txt,09de8a9a-6860-434c-8fa6-3dd2971a882f,0.8332398,"Proficient in using version control systems, notably Git, for managing and maintaining codebase changes and collaboration",Knowledge of RxSwift and Combine is a plus.,0.63149047,0,40368,proficient using version control system notably git managing maintaining codebase change collaboration,knowledge rxswift combine plus
cv_4f5fcf2b79e38c0429ffe3995a54caaf.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7933254,Understanding of software development lifecycle (SDLC) and Agile methodology,Good understanding of methodologies to research new technologies,0.5587319,0,36491,understanding software development lifecycle sdlc agile methodology,good understanding methodology research new technology
cv_70df984c80b568586ab851cf7ab1c9e6.txt,e73440e8-cfc7-4960-9073-a3da6c6cd9ac,0.794673,Ability to use CSS Preprocessor like: SASS/SCSS,"HTML, CSS (SCSS, TailwindCSS), JavaScript (ES6+), TypeScript",0.6674274,1,28531,ability use cs preprocessor like sas scss,html cs scss tailwindcss javascript es6 typescript
cv_76fe4775a549c45691bdacca8d447771.txt,b9631f5a-4e84-4502-bd1f-5ed0040bc207,0.80175346,"Over 3 years of hands-on experience in Backend development with Nodejs/Nestjs/Expressjs, specializing in building RESTful APIs and real-time applications using WebSockets and Socket.IO. Proficient in working with NoSQL (MongoDB) databases. Always eager to explore new technologies, notably integrating AI into client projects using Langchain",", Express.js, and asynchronous programming.",0.596084,1,13027,year hand experience backend development node nestjs expressjs specializing building restful apis real time application using websockets socket io proficient working nosql mongodb database always eager explore new technology notably integrating artificial intelligence client project using langchain,express javascript asynchronous programming
cv_1212912eef6f75f1f969c4a08d870cc7.txt,54d0594a-d3a8-4679-a6f3-bf7d842fad2d,0.8014939,"Capable of writing clear and accurate test cases, test reports, and bug reports","Proficient in integration, performance, and security testing, with Agile/Scrum knowledge.",0.6772084,1,26393,capable writing clear accurate test case test report bug report,proficient integration performance security testing agile scrum knowledge
