cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__
cv_1f02a7d66a09d714b604c85bb4a642e8.txt,6f4db6c4-6955-48b9-b2e3-6c434637647e,0.82248056,"Have knowledge and understanding of data warehousing, data modeling in all phases (conceptual, logical, and physical)",Knowledge of the Business Intelligence (BI) / Data Warehousing (DW) industry,0.6637899,1,37842
cv_0e9142fd2c39e68393bb7d3f78b9e716.txt,aadf732f-e837-4da3-8f82-970b2d9728fc,0.83481586,"Good communication skills, ability to convey ideas and good presentation skills",Good English communication skills.,0.7972239,1,25179
cv_957e321ac5419b1fbbe252abeedf2910.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.8218769,"Develop user interfaces using web technologies such as HTML, CSS, Javascript",Experience developing Web Applications using RESTful APIs,0.6701826,1,10282
cv_e31bc4e6f339b6870d079b0eae47e8c3.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.8137812,Knowledge of SQL,Good understanding of SQL Server,0.8058558,1,11764
cv_35612ab59116630650c649cd06836ca3.txt,cd7d588d-7000-4b95-b358-6e9d379aa67b,0.77101594,"Collaboration: Good ability to work with cross-functional teams, including developers, designers, testers, and product managers, to achieve common goals",Strong problem-solving and analytical skills.,0.6011355,1,52835
cv_2125976a849bb04e4c9ec772fa6c064b.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.82792896,"Teamwork skills, time-management skills, communication skills",Strong analytical and problem-solving skills.,0.68329406,0,8923
cv_85da57b8f7939d2148d4ba26102b0441.txt,56691e4b-c542-4eb9-9ffc-e7e9af083b4f,0.8084545,"write efficient, clean code","Strong problem-solving, teamwork, and communication skills (both verbal and written).",0.55258316,0,46229
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"Proficient in working with popular CSS frameworks like Bootstrap and Tailwind CSS. Skilled in leveraging the frameworks components, grids, and utility classes to streamline frontend development",Proficiency in CI/CD pipelines and DevOps practices.,0.5825854,0,21138
cv_08f1fb9d1eb37afe021c767eba42b9ab.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.845299,Able to work under high pressure,3 years of experience,0.56066483,0,22319
cv_aac412bb24901c3ca5e4e75c7f4a2699.txt,37acb2ea-41b4-4784-9c38-02bea90fd789,0.7785089,Experience in the UI/UX or understanding of user-centric mindset,"Have experience working in the field of UX/UI design, priority given to candidates with experience improving UX/UI for technology products.",0.648108,1,24994
cv_ccc4593768661d160a0d192f46b86670.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.77055144,Able to use a variety of technologies and languages,Can work with the Linux system base,0.5805193,0,32478
cv_6f72ff0482d5ef3c032f0745eaae7ec0.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.8086981,"Effective communicator, with experience working seamlessly with global development teams","Ability to collaborate effectively in a cross-functional team and thrive in a fast-paced, agile development environment.",0.68388766,1,42334
cv_c63bdc7ab7cd1116975b5b74765d0f9a.txt,e5b0e9de-62cb-45f1-9f28-672d92bf732d,0.7616567,Effective Communication: Ability to present ideas clearly and collaborate effectively in team settings,"Good self-learning, effective communication and teamwork abilities.",0.7351548,1,20605
cv_be4d5332ddb837ca30c987c94dc8a7cf.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.819819,"Experienced with MUI, React Hook Form, Redux Toolkit, and TanStack Query","Prior experience with popular ReactJS workflows (such as Redux thunk, Redux Saga, Redux Toolkit). All Reactjs hook as Usestate, useRef, useEffect, useMeMo, useCallback, useContext, useReducer, Memo application",0.7024388,1,23146
cv_0eeea0f6ba4a29fdc8cb91a8559aed3c.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.84402084,Over 6 years of experience in implementing IT projects in various roles,3 years of experience,0.70025593,1,36697
cv_08f1fb9d1eb37afe021c767eba42b9ab.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.845299,Good listening skills and ability to understand customers business goals,"Strong communication, negotiation, planning, and problem-solving skills.",0.7107264,1,22289
cv_5895ffd685b9d5695f082d044722f28b.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.8368267,"Experienced with React Hooks such as useState, useEffect, useMemo and useCallback","Experience working with Web API, Web Services REST, SOAP, XML and related data exchange technologies.",0.553266,0,19760
cv_58592045d6c0429d749b3cb3dd8e5eed.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.76888096,"Experience with custom view, custom theme, touch handling",Experience with version control systems like Git.,0.5965258,0,14923
cv_2d5cdb817958b0ebdb7b488e98e5d35f.txt,25a9ebc5-38c6-4871-bfc2-5459915f895d,0.7881665,"ReactJs, Nextjs, TypeScript, TailwindCss","Application development of one or more experience using HTML5, React.JS, Vue.JS, nodeJS.",0.6029732,1,51285
cv_39b222498b3c0c8d94953bee2338d602.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7734296,API Integration: RESTful API,"Frontend: HTML, CSS, JavaScript",0.5980734,0,52987
cv_df5d256721ed7da7d23bb894e32c3b4e.txt,21264014-484f-49f9-978f-588c671c79af,0.8487126,Proven experience in designing and implementing RESTful APIs,Previous experience working in a,0.6202098,1,13375
cv_fa2818c316887542eb7eb9ff60a5e4f8.txt,dc6a5c38-992e-4360-b383-756cb6c3b6fb,0.7905056,"Tech support, hardware/software maintenance, network & security management. Proficient in Windows, Linux, macOS. Knowledge of Server",Ability to work independently and as part of a team in an agile environment.,0.5796464,0,15248
cv_a889384a77a9660b1aee5750f070dc6f.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.8077396,"Proficiency in languages: JavaScript, TypeScript, and frameworks: ReactJS, React-Native, Next.js",Language skills: Good written and spoken English.,0.57404137,0,10176
cv_cef234eac5b67328f729e97e7bcaea3d.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7790196,"Knowledge and ability to use programming languages: C, Java, PHP, HTML5/CSS3","University degree in Computer Science, Software Engineering or similar",0.6179051,0,33722
cv_eae019141f99131165fb585b571870b2.txt,c6910688-66c0-44e2-acaf-f632fbc77ae8,0.75664365,"DApps & DeFi Solutions: DEX, CEX, OTC, Limited Orders, Launchpad, Marketplace, DAO, Staking, AI Agents, Telegram Bots/Mini Apps","DeFi, NFTs, or other blockchain applications",0.6532196,1,2017
cv_8924b02448dc578ff7eed1caa7c2a890.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.8002,"Khác: MVC pattern, RESTful API, ORM",Experience developing Web Applications using RESTful APIs,0.6500452,1,41480
cv_ccc4593768661d160a0d192f46b86670.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.77055144,Able to use a variety of technologies and languages,Good at communication and teamwork skills,0.68410516,0,32477
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"My level of reading, writing and speaking English is at a basic level. I am capable of understanding written documents, drafting documents and engaging in basic communication",Excellent problem-solving skills and a proactive attitude.,0.5693127,0,21238
cv_3620fdcc1476ca7280ba76645a7226db.txt,eb4d7b81-05b2-4265-bcdd-e7db1be02a7d,0.7820852,Capable of self-study,Excellent teamwork and communication skills.,0.57252026,0,29471
cv_db2d69c84fc86dd0610fb420ed2a9f66.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7867359,"Having knowledge about OOP, Data Structures and Algorithms",Willingness to research and stay updated on advancements in Computer Vision and related fields.,0.5995698,0,35506
cv_c1b4f6c1ee71ec604a926a8b95951b23.txt,ed9f0526-0b78-4bf8-9230-f1e04bdf4b72,0.79909813,"Communication, Adaptability & Willingness to Learn",Have experience developing web applications.,0.55115,0,17446
cv_6e82613ff30d565905649e8f0be32de8.txt,0a5e35f5-d8ab-4aef-b39c-d00134eef989,0.7954756,Java Core: Proficient in Java Core for backend development,"Worked on Java build & dependency management using tools like Maven, Gradle.",0.5848117,1,38359
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,Proficient in reading and understanding basic English documents and reports,"Solid understanding of JavaScript, ES6+, and mobile UI/UX principles.",0.5905302,0,3355
cv_8a91b9a943eadb2332d75ab546c6f674.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8004876,Strong communication skills and ability to quickly grasp business requirements,"Ability to identify and frame issues that can be addressed with AI solutions, Skilled in presenting and explaining complex AI concepts to non-experts",0.6401043,1,51902
cv_21ac66a4a7046e8f885a7fa85392916f.txt,58507ae8-f736-4a4d-b5b2-85e535fb0dd3,0.81219155,"Databases: Postgres, Redis, Elastic Search","Work with relational (MySQL, PostgreSQL) and NoSQL (MongoDB, Redis) databases. (Having experience working with Oracle database is an advantage)",0.68793285,1,13959
cv_e12fa829e092d7f8c902c677b353d5bc.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.76288426,Basic Game Development Skill,Ability to use,0.5507058,0,20128
cv_db2d69c84fc86dd0610fb420ed2a9f66.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7867359,"Work well in a team, share ideas, and contribute to projects",Ability to collaborate effectively in a team-oriented environment.,0.7055291,1,35524
cv_35612ab59116630650c649cd06836ca3.txt,cd7d588d-7000-4b95-b358-6e9d379aa67b,0.77101594,"Development Tools: Android Studio, Visual Studio Code","Minimum 6 months of experience in Android development (Kotlin required, Java is a plus).",0.5963764,1,52825
cv_d07524c19ebf6ea10ce3990e95358b03.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.77394676,"Problem-Solving and Critical Thinking: Ability to analyze issues, apply logical and analytical thinking, and devise innovative solutions","Ability to identify and frame issues that can be addressed with AI solutions, Skilled in presenting and explaining complex AI concepts to non-experts",0.6778532,1,1784
cv_bb682d30f38e531e4f4c95b95f113bdc.txt,48c64f37-4ce4-4c30-8fc8-4dd0591da8e8,0.8068368,Software Testing Knowledge and Skills,"Strong understanding of API testing using Postman, RestAssured, or similar tools.",0.56482106,1,42588
cv_850a821dc26683f142e9330ccf6359bb.txt,8fad6a49-8b8d-4cc9-9416-d6652622c67c,0.8301245,6. Knowledge of ReactNative,Experience in developing web applications.,0.5721876,1,14455
cv_65a6e64e286d927ed197ce7a52f6484f.txt,8eb2b445-581f-4e7e-9163-6d8c4bda4763,0.7973348,Effective in collaborating with team members to achieve common goals,Logical Thinking - Have good logical skills and can deal with numbers,0.57010096,1,53263
cv_0b3bfc5ce1813ec6aa532c9ddb709fb3.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.8169559,Ability to analyze and solve problems if errors arise,Ability to work effectively both independently and as part of a team,0.724147,1,17170
cv_ce657e9ff4fc38c0f479cfd5bb52bbed.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.767223,"Testing: possess knowledge and skills in Manual Testing, including test case design, execution, and test report",Experience in automated testing platforms,0.5720725,1,23930
cv_050d28e9f6ea2b6489a647a30d5d2f04.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.7574528,Researching information and teamwork skills,Strong analytical and problem-solving skills;,0.6438899,0,43896
cv_c63bdc7ab7cd1116975b5b74765d0f9a.txt,e5b0e9de-62cb-45f1-9f28-672d92bf732d,0.7616567,Problem-Solving: Strong analytical thinking and ability to find innovative solutions to challenges,"Good self-learning, effective communication and teamwork abilities.",0.69455504,0,20607
cv_093d934e0ebd1a46a81b8aee74251516.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.82360554,Knowledge and using Git-flow for project management and control,"Familiarity with Project Management systems such as Jira, ClickUp, OpenProject, Redmine, ...",0.5951058,0,42729
cv_782f7645b77b51030f1b3744c01d1d20.txt,2e0498c2-82fd-4f18-8d04-58c28128f8cb,0.77671885,"Redis, Redux, Docker, CI/CD tools, Git","Linux, Docker, ExpressJS framework, WebSockets, and Microservices technology",0.6021235,1,8263
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,"Proficient in GIT and related tools such as GitLab, GitHub",Strong analytical and problem-solving skills.,0.5805693,0,17888
cv_d6a735b1362ea640d8ff4db90a1cf2d8.txt,a1bc6761-c541-4c4b-bd5b-1fab737d8506,0.7732022,"Familiar with Scrum, an Agile framework for project management, and experienced in working within Scrum teams",Familiarity with Agile methodologies and JIRA or other project management tools.,0.73510605,1,43062
cv_0909595e2ba45a5f88e953d31dbf1b3f.txt,707d9503-11f7-4389-9f41-1b3e4705c308,0.80437434,"Libraries & Frameworks: React, Node.js, Express.js",React framework and Microservices architecture,0.61565393,1,9420
cv_11c2f8e8644f237237f7807d19f66444.txt,7bebdb63-9833-4555-afa5-200faa523075,0.8552346,"Tools: Experienced with Microsoft Office Suite (Excel, Word, PowerPoint), Google Workspace, and basic data visualization tools (Power BI)","Advance using Microsoft Visio, Prototyping, Wireframe & use case tools",0.61408067,1,21285
cv_361333ef562b776ce97fe87d5e4aece3.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7944276,"Presentation skills, clear communication","Have basic knowledge in NLP, GenAI, LLM.",0.59929585,0,52393
cv_e9f4ca90bd2cdd771980c6d8635eb9b2.txt,3063b891-9a26-47c7-b7e4-dd50a72f9afc,0.83123237,Able to work under pressure and multi-task,Strong written and verbal communication skills in both Vietnamese and English.,0.608101,0,50801
cv_148a3b02868ee1b78f443c7fb7cee0f5.txt,56691e4b-c542-4eb9-9ffc-e7e9af083b4f,0.8096632,"Good 4 English skills, problem-solving, research, teamwork, presentation, communication","Strong problem-solving, teamwork, and communication skills (both verbal and written).",0.7480247,1,24815
cv_793d3cb16e3028d89cd8a585295fb722.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.7646909,"Quickly learns new technologies, frameworks, and tools","with the ability to collect, organize, and analyze data",0.5702921,1,12403
cv_18fc6af84a97c2df7d0c779545192503.txt,b41698d0-fd2d-4cef-8e58-f4afb3ae4a7b,0.75177723,"React.js, Next.js, Redux, Redux Toolkit","Git, Github, Gitlab",0.5853013,0,5957
cv_8c3ae46d001cbf9bb065ee03ae03ad86.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.7702979,Working independent and teamwork,Ability to analyze and design software systems.,0.56655943,1,3813
cv_62ec8e8c11270d7746ae229e028407da.txt,daed73ae-21ec-4b97-b7a6-6c32680536ff,0.8362802,Knowledge of Self-Consistency and Generated Knowledge Prompting techniques,Willing to learn new technologies and tools,0.55302036,1,4740
cv_11c2f8e8644f237237f7807d19f66444.txt,7bebdb63-9833-4555-afa5-200faa523075,0.8552346,Effective communication skills for collaborating with cross-functional teams and stakeholders,Have a good knowledge of software development process,0.58727396,1,21286
cv_2215beb0e3d7c209878f22faadf1c2a0.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.7506308,Quickly recognise which data or information should be collected and analysed that must be helpful to solve certain issues and problems,Ability to work on tight deadlines.,0.63137674,0,90
cv_67ccc70d9899be3178c0dd2455a68746.txt,1fc732a1-7f7a-4bf9-a158-d1f9aa041f8d,0.8420857,"Ability to work in a fast-paced & dynamic environment with short deadlines, interruptions & multiple tasks/projects occurring at once",Being able to reading/writing in English,0.57090306,0,21849
cv_3219b65ba8f7ec224d4f917cb3c165e8.txt,3ce8e545-f291-49e8-9e07-679f1bf56e69,0.7527019,Be proactive and calm to deal with urgent problems,"Personal Qualifications: Creative thinking, hard work, enthusiasm, high responsibility in the work and willing",0.5719596,0,21393
cv_df5d256721ed7da7d23bb894e32c3b4e.txt,21264014-484f-49f9-978f-588c671c79af,0.8487126,"Extensive experience with Spring MVC, Spring Core, and Spring Boot Experience with JPA, Hibernate",Solid experience with,0.6250762,1,13254
cv_e0e670fdabdfafb79e3647f699d6d9c9.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.8387585,"Backend: C ASP.NET Core MVC, Entity Framework, Dapper",Backend: C#/.NET for building APIs.,0.67416203,1,4070
cv_e829abc3dedce60ebca462681ebef4fe.txt,f4e1a923-d9e0-43bc-9d71-b30aae4e0165,0.81484884,"Proficient in Word, Excel, PPT, fast typing speed",Effective communication and teamwork abilities.,0.62220776,0,19927
cv_532611f05eb8e7a4f63789d774b35b32.txt,d39f5137-8c5e-4405-9a23-fb1fc056d938,0.7870761,"Knowledge about RDMS (MariaDB, MySQL) and NoSQL(MongoDB)","Experienced with modern data stores: relational databases (Oracle, Postgres, etc.), NoSQL databases (Redis, RockDB, MongoDB, etc.).",0.6735828,1,15815
cv_a8cf772c59cf323335ddca0c1c01bdd7.txt,2788c101-2048-4746-99c1-d25ada11defe,0.79838336,"Research more about Ruby and Rails, Frontend. Continue to improve myself about everything",Strong understanding of the Ruby programming language and the Rails framework.,0.716194,1,25496
cv_050d28e9f6ea2b6489a647a30d5d2f04.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.7574528,Problem-solving skills based on situational analysis,Ability to adapt to work quickly and withstand pressure.,0.5861894,0,43884
cv_8145d33f653e1756859cfaa052f7da00.txt,31e715fb-f8a5-488e-8c08-0ea84fe95715,0.7897785,"API & Backend: RESTful API, Entity Framework Core, SignalR, Layered Architecture, Repository Pattern","Công nghệ: Redux, NodeJS, Asynchronous, Non Blocking IO, BigData, Full-Text Search, Single Sign On, Database Partitioning, Multi Tenancy, Apache Kafka, Redis.",0.5531156,1,29864
cv_8fc35c6d8c81d3c1bf8f96c13504b583.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.8571632,"Have good teamwork skills, always listen and build effective teamwork spirit","Strong logical thinking skills, enabling quick understanding of client requirements and technical solutions.",0.63536286,0,29033
cv_e0ee4fae60f836b49e35a23d821ba99d.txt,5c7404cc-f255-4f30-a0f3-276afce31e6d,0.7832954,"Responsible, eager to learn, and quick to adapt","Good verbal and written communication skills; able to communicate clearly with all teams in the company, including Artists, Engineering, QA, and Marketing/User Acquisition; able to make clear issue-tracking documentation.",0.6102562,1,10692
cv_47a04be4473c5272a5de06607d50a3aa.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.8490193,"Hands-on experience in cloud environments and virtualized infrastructure, particularly working with WSL, Ubuntu, and GitLab for development and deployment",Familiarity with REST APIs and how to build and consume them.,0.5866951,1,6635
cv_39dccab99a452b1da4c8764ab5902e16.txt,3873a72f-4168-458e-8b52-8e45cb6ab0c5,0.756855,"Frameworks: FastAPI, Odoo (3 years), .NET Core/Framework (7 years)","Experience with version control systems (e.g., Git).",0.5624133,0,50978
cv_f2d85d72a2bd18969c57c27848b27be4.txt,ef15ffd8-f950-43b6-92c3-92c7555ed530,0.8177569,"Proficient in modern PHP development, effectively using libraries like Guzzle and Amp for scalable web applications",Strong problem-solving skills and ability to work in an agile development environment.,0.59827775,0,6348
cv_f238b95b4ed955cceefba4086ef14f68.txt,506289c8-11c9-4471-acb6-8cc412153eba,0.76459837,Fast learning and adaptability to new technologies,"Eager to learn, ability to solve problems under pressure",0.61614525,1,34297
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,Deploying applications in production environments and managing project configurations,Optimize applications for maximum speed and scalability.,0.6410303,0,21004
cv_d6a735b1362ea640d8ff4db90a1cf2d8.txt,a1bc6761-c541-4c4b-bd5b-1fab737d8506,0.7732022,"Proficient in Python for scripting, automation, and data processing. Experience with libraries such as pandas, numpy, matplotlib, and Selenium",Familiarity with Agile methodologies and JIRA or other project management tools.,0.6128318,0,43026
cv_113b2207d509347d90bc0b42f8c2ceae.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.8315363,Teamwork: Proven experience in collaborative environments solving complex problems,Willingness to research and stay updated on advancements in Computer Vision and related fields.,0.5568726,0,8161
cv_ac51c92e500f2ba517e80a1c750ca750.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.83748907,Experience with backend development using Express.js and RESTful API design.Knowledge of database systems like MongoDB and SQL,"Experienced and get relative in web backend application and scripting languages C#, ASP.NET MVC, SPFx is a plus.",0.7137568,0,14871
cv_ee5f3c06a66c591cb7d0f5d1c05f5c8a.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7818194,"Backend Framework: .NET Framework, Winforms, ASP.NET Core MVC, ASP.NET Core Web API, ASP.NET MVC 4","Microsoft Azure cloud platform: App Service, Azure Functions, Azure SQL Database, Azure Storage.",0.58387876,1,7755
cv_dc8dcf414a82d40c06f777c4d676d929.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.80913824,"Ability to analyze situations, find solutions and make the right decisions","Solid organizational skills, including multitasking and time-management",0.6380732,0,22219
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,Utilizing JavaScript to develop backend applications. Understanding and using the Express.js framework to build web applications,Participate in code reviews to maintain high-quality development standards.,0.5703045,0,20940
cv_ee5f3c06a66c591cb7d0f5d1c05f5c8a.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7818194,"Database: SQL Server, MongoDB","Microsoft Azure cloud platform: App Service, Azure Functions, Azure SQL Database, Azure Storage.",0.5540109,0,7763
cv_b79a7db75b3b52382919be65d563b8f0.txt,6dfa221c-b72d-4cf9-bfc3-00ab546a62fc,0.8275113,Experienced in both SQL and,Knowledge of solidity/rust is a plus.,0.62472725,0,190
cv_361333ef562b776ce97fe87d5e4aece3.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7944276,"Presentation skills, clear communication",Eagerness to adapt and apply new knowledge in real-world projects.,0.576508,0,52395
cv_3985c5aa67aa0b88d89a44fa638d1a0c.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.8164176,"Experienced with online collaboration tools such as Google Drive, Google Meet, and Zoom","Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, jQuery...)",0.5603648,0,7261
cv_93992d34b0d814596010063550790f29.txt,006894ff-87f1-4c86-9608-5af2b8c53a2a,0.755443,Expertise in writing playbooks using Ansible to provision pre-production environments,Familiar with Git and Agile workflows.,0.5541573,0,27700
cv_d6a735b1362ea640d8ff4db90a1cf2d8.txt,a1bc6761-c541-4c4b-bd5b-1fab737d8506,0.7732022,Basic understanding of mathematical and physics concepts applied in game development,"Proven experience as a Game Developer with a portfolio of completed projects, particularly in the casual gaming genre.",0.58135784,1,43032
cv_11f72bb2cc858a7964f75a22663df117.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.77341413,Construct game system for balancing and dev implemnetation,Be able to balance game systems.,0.77236056,1,33138
cv_4c5c2cc948086b42080cac0398ebe77c.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.82581675,Teamwork: Ability to work effectively in cross-functional teams and lead when necessary,Good at communication and teamwork skills,0.70669734,1,43937
cv_2d934de1c32d4f8b0b8585624df1df4f.txt,87b8b2a8-2ea4-42b9-b808-304616d28050,0.8087827,Strong logical thinking and analytical ability. Effective communication and teamwork,Strong analytical and problem-solving skills.,0.8358655,1,38005
cv_4724177e395098b3792d585a5cb8d4ec.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.81328636,"ReactJS, NextJS (3+ years), Ant Design, React Query, React Hook Form, Zod, MUI, Redux, Tailwind CSS, Bootstrap, HTML5, CSS3, Axios, Framer Motion, React Slick, Countdown Strong focus on building performant, responsive, and user-friendly web applications",Strong experience with building responsive and cross-platform websites + Strong UI/UX experience.,0.6573086,1,21454
cv_2f50b82ab4c70715ddcfaf88445f17ef.txt,4a1e4855-506c-4e11-8f55-195b6fdfbf71,0.7689555,"Proficient in Microsoft Office: Word, Excel, PowerPoint","Experience in VB.NET, C#, ASP.NET, ADO.NET, HTML, CSS, Javascript, and Web Service;",0.57667375,0,39188
cv_d07524c19ebf6ea10ce3990e95358b03.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.77394676,Research and Development: Conducted in-depth research to identify innovative solutions and improve system functionalities,Have a good knowledge of software development process,0.5783817,1,1785
cv_e03b3a8bfea6fed4035a3c56c11b961b.txt,aadf732f-e837-4da3-8f82-970b2d9728fc,0.8169085,"Good reading skills, able to read English documents","Proficient in office computer, user support",0.6485671,0,51074
cv_b79a7db75b3b52382919be65d563b8f0.txt,6dfa221c-b72d-4cf9-bfc3-00ab546a62fc,0.8275113,Experienced in both SQL and,Experience with ReactJS/Node.js.,0.6071983,0,186
cv_0637582f81d448b243a09a23b355016e.txt,03ae8043-a652-4bef-9f12-c03e15aa773e,0.84437215,Experienced with Flutter projects,Experience working with companies/organizations developing SDKs or cross-platform frameworks.,0.6171034,1,15015
cv_2125976a849bb04e4c9ec772fa6c064b.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.82792896,"Be enthusiastic, active, and flexible",Excellent communication and teamwork abilities.,0.62730277,1,8887
cv_47a04be4473c5272a5de06607d50a3aa.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.8490193,"Experience working with DevOps tools such as Docker, Jenkins and Apache/Nginx for managing deployments","Knowledge of version control systems, especially Git.",0.55563736,0,6618
cv_8fc35c6d8c81d3c1bf8f96c13504b583.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.8571632,"Able to think and program Python, SQL, Big Query, Java, Php","Strong logical thinking skills, enabling quick understanding of client requirements and technical solutions.",0.6179173,0,29023
cv_35612ab59116630650c649cd06836ca3.txt,cd7d588d-7000-4b95-b358-6e9d379aa67b,0.77101594,"Collaboration: Good ability to work with cross-functional teams, including developers, designers, testers, and product managers, to achieve common goals","Experience with testing, debugging, and performance optimization.",0.6349939,0,52834
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,"Building RESTful API, middleware, handling request/response, authentication, and error handling",", experience building thread safe code.",0.5668751,1,17698
cv_709ca06a14bf74c947ca55909745077d.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.7959003,Basic English reading and comprehension skills,"Strong logical thinking skills, enabling quick understanding of client requirements and technical solutions.",0.5729842,0,10865
cv_093d934e0ebd1a46a81b8aee74251516.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.82360554,Proficient in reading and communication,Experience with unit and integration testing.,0.59105855,0,42737
cv_633a6147b20c686d5e60ea2e6750d0a8.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7678796,"Database: SQL Server, MySQL, MongoDB, DynamoDB","Frontend: HTML, CSS, JavaScript",0.60026646,0,10742
cv_4aa83a1b7fb91510a8008f68ca64b24b.txt,c80864e9-f980-4148-afc0-06dbc86eaa7e,0.7780286,"Clean, Layered, Micro-frontend, Serverless, Monolithic","Có kinh nghiệm với Android patterns as MVP, MVVM, Clean architecture, Android Architecture",0.567797,1,49569
cv_759c3d5f7d1c5750435cf6f6b7fa8b90.txt,8eb2b445-581f-4e7e-9163-6d8c4bda4763,0.8519638,"Teamwork skill: Have skills in organizing, assigning work, knowing how to listen andcomplete work responsibly",Communication - ability to communicate effectively both in written or verbally,0.6489247,1,53367
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,"Knowledge of the Java programming language, including basic syntax and important concepts such as OOP, Exception handling, Collections",Excellent development skills required. Solid mathematics skills required. Excellent communication skills required. Intermediate English skills required.,0.5597254,1,17680
cv_0f927856fde1a6a5c1c1494675c19065.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.84314865,"Database: Experienced in MySQL, PostgreSQL, optimizing queries and database design",Experience developing Web Applications using RESTful APIs,0.55340433,0,29408
cv_57c2d1ed32aa959b34c45e0eb4a9ec6e.txt,b41698d0-fd2d-4cef-8e58-f4afb3ae4a7b,0.7509944,"ReactJS, Vue.js, Tailwind CSS, Bootstrap","CSS, SCSS, TailwindCSS",0.8186784,1,17037
